País,Região,Área do Governo Emissor,Título,Tipo,Data,OSS Específico?,Custo,Soberania,Apoio à Indústria Nacional,Modernização,Transparência,Segurança,Ação,Termo,Status,Comentários,Fonte
United Kingdom,Europa,Executivo,"Open Source, Open Standards and Re-Use Government Action Plan",Strategy,2005,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,"The Open Source, Open Standards, and Re-Use Government Action Plan, establishes an action plan to develop a 'level playing field' between open source and proprietary software. The policy instructs the government to equally consider open source solutions alongside proprietary solutions in procurement decision. When there is no considerable cost difference between open source and proprietary solutions, the open source solution will be favored. Sidenote: In Section 6.7 open standards are mentioned.",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/61962/open_source.pdf
United Kingdom,Europa,Agency,Code4Health,Apoio,2015,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,"Project connecting healthcare providers, developers and supporters to build OSS solutions over 30 communities.",https://www.england.nhs.uk/2015/03/code4health/
United States,América do Norte,Legislativo,H.R.533 - Voting Opportunity and Technology Enhancement Rights Act of 2005,Projeto de Lei,2005,Não,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Aquisição - obrigatório,OSS,Falhou,Sec. 299F would require the use of publicly available OSS in voting machines.,https://www.congress.gov/bill/109th-congress/house-bill/533/
United States,América do Norte,Ministry,Open Technology Roadmap,Other,2006,Não,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,This report studies how to adapt the technology acquisitions process to default to Open Technology Development implementations. It offers reasons why OSS and open source development methodologies matter for US national security. It claims that If DoD charts a course to increase the use of open source software and create an internal DoD collaborative code repository the effects would be transformative.,https://apps.dtic.mil/sti/pdfs/ADA450769.pdf
United States,América do Norte,Armed Forces,US Army Regulation 25-2,Directives & Regulation,2007,Não,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Como Usar,OSS,Approved,"Section II on software security permits the use of OSS ""when the source code is available for examination of malicious content, applicable configuration implementation guidance is available and implemented, a protection profile is in existence, or a risk and vulnerability assessment has been conducted"".",https://web.archive.org/web/20110722180429/https://armypubs.army.mil/epubs/pdf/r25_2.pdf
United States,América do Norte,Ministry,Memorandum on Clarifying Guidance Regarding Open Source Software,Directives & Regulation,2009,Sim,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Aquisição - consultivo,OSS,Replaced,"Memorandum for Secretaries of the Military Departments: Clarifying Guidance Regarding Open Source Software -- supersedes DoD CIO memorandum (May 2003), explains existing laws of OSS.",https://dodcio.defense.gov/portals/0/documents/foss/2009oss.pdf
United States,América do Norte,Legislativo,H.R.105 - Voting Opportunity and Technology Enhancement Rights Act of 2009,Projeto de Lei,2009,Não,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Aquisição - obrigatório,OSS,Falhou,It would require the use of publicly available OSS in voting machines as a mechanism to ensure fair administration of federal elections.,https://www.congress.gov/bill/111th-congress/house-bill/105
United States,América do Norte,Legislativo,H.R.108 - Voting Opportunity and Technology Enhancement Rights Act of 2011,Projeto de Lei,2011,Não,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Aquisição - obrigatório,OSS,Falhou,It would require the use of publicly available OSS in voting machines as a mechanism to ensure fair administration of federal elections.,https://www.congress.gov/bill/112th-congress/house-bill/108
United States,América do Norte,Legislativo,H.R.5131 - VOTE Act of 2016,Projeto de Lei,2016,Não,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Pesquisa e Desenvolvimento (P&D),OSS,Falhou,"The act would amend the Help America Vote Act of 2002. it directs the Election Assistance Commission to make grants to state/local governments to conduct pilot testing with respect to, and carry out the implementation of, voting systems that use: (1) non-proprietary open source software, and (2) commercial or custom firmware and hardware.",https://www.congress.gov/bill/114th-congress/house-bill/5131
United States,América do Norte,Armed Forces,Announcement on procurement,Directives & Regulation,2008,Sim,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Aquisição - obrigatório,OSS,Approved,"The Navy will acquire only systems based on open technologies and standards. Vice Adm. Mark Edwards, deputy chief of naval operations for communications broke the news March 5 to a Navy IT Day audience in Vienna, Va., sponsored by AFCEA International.",https://fcw.com/workforce/2008/03/navy-to-focus-only-on-open-systems/254124/
United States,América do Norte,Legislativo,S.456 - Cyber Threat Sharing Act of 2015,Projeto de Lei,2015,Não,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Como Usar,OSS,Falhou,"The bill requires the Secretary and the Director of NIST to develop a program that supports program that supports and rapidly advances the development, adoption, and implementation of automated mechanisms for the real time sharing of cyber threat indicators. This program should rely on OSS development best practices, to the maximum extent feasible.",https://www.congress.gov/bill/114th-congress/senate-bill/456/
United States,América do Norte,Ministry,Memorandum on OSS in the DoD,Directives & Regulation,2003,Sim,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Aquisição - consultivo,OSS,Replaced,Established rules for open source use at DoD.,http://www.terrybollinger.com/stenbitmemo/stenbitmemo_pdf.pdf
United States,América do Norte,Legislativo,H.R.5515 - John S. McCain National Defense Authorization Act for Fiscal Year 2019 (NDAA 2019) (Public Law: 115-232,Projeto de Lei,2018,Não,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Como Usar,OSS,Approved,Exempts OSS from sec. 1655 on mitigation of risks to national security posed by providers of information technology products and services who have obligations to foreign governments.,https://www.congress.gov/bill/115th-congress/house-bill/5515
United States,América do Norte,Legislativo,H.R.4403 - Enhancing Overseas Traveler Vetting Act,Projeto de Lei,2016,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Falhou,"The act sought to authorize the development of OSS based on certain systems of the DHS and the DOS to facilitate the vetting of travelers against terrorist watchlists and law enforcement databases, enhance border management, and improve targeting and analysis, and for other purposes. Aprovado the House, was referred to the Senate Committee on Foreign Relations.",https://www.congress.gov/bill/114th-congress/house-bill/4403
United States,América do Norte,Legislativo,H.R.2627 - Enhancing Overseas Traveler Vetting Act,Projeto de Lei,2017,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Falhou,"The act sought to authorize the development of OSS based on certain systems of the DHS and the DOS to facilitate the vetting of travelers against terrorist watchlists and law enforcement databases, enhance border management, and improve targeting and analysis, and for other purposes.",https://www.congress.gov/bill/115th-congress/house-bill/2627
United States,América do Norte,Agency,18F Open Source Policy,Other,2014,Sim,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Como Usar,Software Livre / Código Aberto,Approved,"18F, the digital services delivery team within the GSA develops in-house digital solutions. Default position is to use FOSS, develop work in the open, and publish all source code created or modified by 18F.",https://18f.gsa.gov/open-source-policy/
United States,América do Norte,Legislativo,"H.R.2939 - Oceans Conservation, Education, and National Strategy for the 21st Century Act",Projeto de Lei,2005,Não,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Aquisição - obrigatório,OSS,Falhou,"Sec. 407.b.4.B requires that the administrator of NOAA include in appropriation agreements for ocean ecosystem resource information systems, appropriate provisions requiring use of general public license open-source software.",https://www.congress.gov/bill/109th-congress/house-bill/2939/
United States,América do Norte,Legislativo,"H.R.21 - Oceans Conservation, Education, and National Strategy for the 21st Century Act",Projeto de Lei,2007,Não,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Aquisição - obrigatório,OSS,Falhou,"Sec. 405.b.4.B requires that the administrator of NOAA include in appropriation agreements for ocean ecosystem resource information systems, appropriate provisions requiring use of general public license open-source software.",https://www.congress.gov/bill/110th-congress/house-bill/21/
United States,América do Norte,Executivo,M-04-16: Memorandum on Software Acquisition,Directives & Regulation,2004,Sim,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,"OMB Memo. Agencies‘ procurements must consider cost of ownership and maintenance, as well as risks, security, and privacy of data.  Policies are technology and vendor neutral.",https://georgewbush-whitehouse.archives.gov/omb/memoranda/fy04/m04-16.html
United States,América do Norte,Legislativo,S.890 - Health Information Technology (IT) Public Utility Act of 2009,Projeto de Lei,2009,Não,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - obrigatório,OSS,Falhou,"The bill proposed the adoption of a nationwide, open source program for sharing electronic health records. ",https://www.congress.gov/bill/111th-congress/senate-bill/890/text
United States,América do Norte,Legislativo,H.R.3124 - Health Information Technology (IT) Public Utility Act of 2009,Projeto de Lei,2009,Não,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - obrigatório,OSS,Falhou,Sec. 3.c.2 requires the Federal Consolidated Health Information Technology Board (established by the same bill) to keep the OSS used by the DVA updated.,https://www.congress.gov/bill/111th-congress/house-bill/3124
United States,América do Norte,Armed Forces,DON Open Source Software Guidance,Directives & Regulation,2007,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,OSS as a key piece supporting the DoD goal of interoperable net-centric environment. DON commands will treat OSS as commercial off-the-shelves when it meets the definition of a commercial item. This will allow the DON to utilize OSS throughout the enterprise when acquiring capabilities to meet DON business and warfighter requirements.,http://web.archive.org/web/20201017095300/https:/www.doncio.navy.mil/contentview.aspx?id=312
United States,América do Norte,Legislativo,S.4049 - National Defense Authorization Act for Fiscal Year 2021,Projeto de Lei,2020,Não,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Aquisição - obrigatório,OSS,Falhou,"Sec. 309A establishes the Open Technology Fund to promote uncensored sources of information via the internet. To carry out its objectives, the Fund should ""support fully open-source tools, code, and components, to the extent practicable, to ensure such supported tools and technologies are as secure, transparent, and accessible as possible, and require that any such tools, components, code, or technology supported by the Open Technology Fund remain fully open-source, to the extent practicable"".",https://www.congress.gov/bill/116th-congress/senate-bill/4049
